Latitude,Longitude,Species,SeasonStartMonth,SeasonEndMonth
34.14764552,-118.39345855,pecan (Carya illinoinensis),9,11
34.15318465,-118.42861524,orange (Citrus sinensis),12,4
34.22135061,-118.41529843,white mulberry (Morus alba),4,6
34.17727568,-118.56728957,cherry plum (Prunus cerasifera),5,7
34.04226786,-118.54336384,Japanese edible plum (Prunus salicina),6,8
34.17752167,-118.56728867,cherry plum (Prunus cerasifera),5,7
33.99094448,-118.44996581,grapefruit (Citrus paradisi),12,4
34.24848283,-118.56861099,edible loquat (Eriobotrya japonica),3,5
34.16427491,-118.56683233,cherry plum (Prunus cerasifera),5,7
34.17574070,-118.56817441,English walnut (Juglans regia),9,10
34.14714393,-118.39513490,pecan (Carya illinoinensis),9,11
33.73776569,-118.31083653,pomegranate (Punica granatum),9,11
34.04587699,-118.53951546,carob (Ceratonia siliqua),8,10
34.27799896,-118.42740297,lemon (Citrus limon),11,4
34.24887174,-118.42877949,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.24563658,-118.42474426,white mulberry (Morus alba),4,6
34.23585052,-118.41477790,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.21968821,-118.51000041,English walnut (Juglans regia),9,10
34.22452649,-118.58380510,guava (Psidium guajava),8,11
34.28186246,-118.42207929,white mulberry (Morus alba),4,6
34.28799326,-118.41391056,white mulberry (Morus alba),4,6
34.24675362,-118.44450393,citrus (Citrus spp.),11,4
34.13947224,-118.22388520,pomegranate (Punica granatum),9,11
34.10993879,-118.30850919,olive (Olea europaea),9,11
34.01652951,-118.20785753,cherimoya (Annona cherimola),11,3
34.11371432,-118.26043004,edible fig (Ficus carica),6,9
34.21431763,-118.63955814,cherry plum (Prunus cerasifera),5,7
34.21414447,-118.63950963,cherry plum (Prunus cerasifera),5,7
34.21434148,-118.63956353,cherry plum (Prunus cerasifera),5,7
34.17273362,-118.65580597,cherry plum (Prunus cerasifera),5,7
34.23975725,-118.43289011,edible loquat (Eriobotrya japonica),3,5
34.23968368,-118.43264292,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.00200995,-118.46256443,pomegranate (Punica granatum),9,11
34.07065195,-118.21681469,citrus (Citrus spp.),11,4
34.10695413,-118.27785688,cherry plum (Prunus cerasifera),5,7
34.17258371,-118.65575746,cherry plum (Prunus cerasifera),5,7
34.14388661,-118.41917297,citrus (Citrus spp.),11,4
34.25299935,-118.58411412,Japanese edible plum (Prunus salicina),6,8
34.06487850,-118.19677488,cherry plum (Prunus cerasifera),5,7
34.22305412,-118.44436514,citrus (Citrus spp.),11,4
34.14579588,-118.34938229,cherry plum (Prunus cerasifera),5,7
34.03913408,-118.38827552,cherry plum (Prunus cerasifera),5,7
34.16577970,-118.56955602,cherry plum (Prunus cerasifera),5,7
34.03911111,-118.38860872,cherry plum (Prunus cerasifera),5,7
34.03933769,-118.38822803,cherry plum (Prunus cerasifera),5,7
34.03927627,-118.38824366,cherry plum (Prunus cerasifera),5,7
34.03921981,-118.38825246,cherry plum (Prunus cerasifera),5,7
34.10747888,-118.19420935,guava (Psidium guajava),8,11
34.07787027,-118.25294390,cherimoya (Annona cherimola),11,3
34.04497902,-118.42317465,apple (Malus domestica),8,10
34.04077972,-118.44341451,cherry plum (Prunus cerasifera),5,7
34.00455693,-118.44718959,olive (Olea europaea),9,11
34.00699853,-118.44904854,edible loquat (Eriobotrya japonica),3,5
34.00819198,-118.44908451,olive (Olea europaea),9,11
33.93344880,-118.26942213,edible fig (Ficus carica),6,9
33.99179389,-118.41763741,citrus (Citrus spp.),11,4
34.03726848,-118.20571186,edible loquat (Eriobotrya japonica),3,5
34.03664108,-118.20595842,olive (Olea europaea),9,11
34.03725230,-118.20572476,edible loquat (Eriobotrya japonica),3,5
34.03427100,-118.22992330,olive (Olea europaea),9,11
34.16575963,-118.56955872,cherry plum (Prunus cerasifera),5,7
34.16569704,-118.56955423,cherry plum (Prunus cerasifera),5,7
34.16566753,-118.56955333,cherry plum (Prunus cerasifera),5,7
34.05048050,-118.49350645,edible fig (Ficus carica),6,9
34.27339694,-118.53597251,apricot (Prunus armeniaca),5,6
34.04401532,-118.41817463,cherry plum (Prunus cerasifera),5,7
34.23132933,-118.53594735,guava (Psidium guajava),8,11
34.03939351,-118.41450501,citrus (Citrus spp.),11,4
33.71794005,-118.30506382,peach (Prunus persica),5,8
33.72730626,-118.30554313,edible fig (Ficus carica),6,9
33.71826706,-118.30441405,Japanese persimmon (Diospyros kaki),10,12
34.05053580,-118.35508235,edible loquat (Eriobotrya japonica),3,5
34.03177273,-118.36190432,edible loquat (Eriobotrya japonica),3,5
34.25692140,-118.31676131,cherry plum (Prunus cerasifera),5,7
34.25699036,-118.31677058,cherry plum (Prunus cerasifera),5,7
34.04517464,-118.34111602,edible loquat (Eriobotrya japonica),3,5
34.25532589,-118.31670915,edible loquat (Eriobotrya japonica),3,5
34.25528699,-118.31671129,edible loquat (Eriobotrya japonica),3,5
34.02642733,-118.35192454,edible loquat (Eriobotrya japonica),3,5
34.02984054,-118.34916147,edible loquat (Eriobotrya japonica),3,5
34.03165772,-118.34777320,citrus (Citrus spp.),11,4
34.03392035,-118.34649385,papaya (Carica papaya),1,12
34.05550843,-118.44141764,cherry plum (Prunus cerasifera),5,7
34.18396499,-118.52554666,Japanese edible plum (Prunus salicina),6,8
34.21516924,-118.52551701,edible loquat (Eriobotrya japonica),3,5
34.29768253,-118.45298704,peach (Prunus persica),5,8
34.05239150,-118.39614512,pecan (Carya illinoinensis),9,11
34.03753538,-118.38484257,edible loquat (Eriobotrya japonica),3,5
33.96872955,-118.26895389,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
33.98678117,-118.26962579,edible loquat (Eriobotrya japonica),3,5
33.94801265,-118.26942529,guava (Psidium guajava),8,11
33.95116551,-118.26929003,citrus (Citrus spp.),11,4
33.95116551,-118.26911035,peach (Prunus persica),5,8
33.95522906,-118.26942243,edible loquat (Eriobotrya japonica),3,5
34.05099243,-118.33647824,olive (Olea europaea),9,11
34.04830542,-118.34905106,pomegranate (Punica granatum),9,11
34.00307226,-118.44975263,olive (Olea europaea),9,11
34.07726030,-118.27192441,edible loquat (Eriobotrya japonica),3,5
33.98372086,-118.33968391,cherimoya (Annona cherimola),11,3
34.07921506,-118.27041074,avocado (Persea americana),10,5
33.97322135,-118.29817506,papaya (Carica papaya),1,12
33.73687352,-118.28159362,olive (Olea europaea),9,11
34.05535378,-118.33791644,olive (Olea europaea),9,11
34.09969963,-118.27102160,olive (Olea europaea),9,11
34.09963506,-118.27102968,olive (Olea europaea),9,11
33.96933831,-118.39244064,mango (Mangifera indica),7,9
33.96157900,-118.26738084,edible loquat (Eriobotrya japonica),3,5
33.96319504,-118.26724323,citrus (Citrus spp.),11,4
34.11579862,-118.34713765,edible fig (Ficus carica),6,9
34.01347612,-118.31115094,avocado (Persea americana),10,5
34.00259841,-118.40135337,cherry plum (Prunus cerasifera),5,7
34.02234462,-118.31182616,cherry plum (Prunus cerasifera),5,7
34.08042375,-118.27476578,edible loquat (Eriobotrya japonica),3,5
34.04279857,-118.21522123,pomegranate (Punica granatum),9,11
34.08028923,-118.27443340,edible loquat (Eriobotrya japonica),3,5
34.03140549,-118.28051881,cherry plum (Prunus cerasifera),5,7
34.03143044,-118.28057451,cherry plum (Prunus cerasifera),5,7
34.04506663,-118.36327319,edible loquat (Eriobotrya japonica),3,5
34.01569393,-118.42807226,edible pear (Pyrus communis),8,10
33.95590256,-118.31111704,cherry plum (Prunus cerasifera),5,7
34.05952994,-118.42884504,lemon (Citrus limon),11,4
34.06461648,-118.43352266,edible loquat (Eriobotrya japonica),3,5
33.99432172,-118.44182748,cherry plum (Prunus cerasifera),5,7
34.01697131,-118.41699880,white mulberry (Morus alba),4,6
34.06055786,-118.34325169,guava (Psidium guajava),8,11
33.99409996,-118.44172100,cherry plum (Prunus cerasifera),5,7
34.25601471,-118.31604615,cherry plum (Prunus cerasifera),5,7
34.08182893,-118.30789989,orange (Citrus sinensis),12,4
34.02813926,-118.35593631,avocado (Persea americana),10,5
34.02811941,-118.35594486,avocado (Persea americana),10,5
34.02982827,-118.35539730,edible loquat (Eriobotrya japonica),3,5
34.03503846,-118.35303642,pomegranate (Punica granatum),9,11
34.08540909,-118.30769772,Java plum (Syzygium cumini),6,8
34.04048925,-118.41740118,edible loquat (Eriobotrya japonica),3,5
34.05302506,-118.42894902,cherry plum (Prunus cerasifera),5,7
34.05308251,-118.42900112,cherry plum (Prunus cerasifera),5,7
34.03077268,-118.34609880,capulin cherry (Prunus salicifolia),6,7
34.04057069,-118.41754760,citrus (Citrus spp.),11,4
34.04110150,-118.41810546,citrus (Citrus spp.),11,4
33.79374596,-118.30448637,cherry plum (Prunus cerasifera),5,7
34.04157418,-118.41860851,olive (Olea europaea),9,11
34.05596123,-118.36945809,olive (Olea europaea),9,11
34.05374759,-118.37032856,olive (Olea europaea),9,11
34.05377952,-118.37031778,olive (Olea europaea),9,11
34.01141113,-118.32321692,tamarind (Tamarindus indica),12,4
34.05483816,-118.36982730,olive (Olea europaea),9,11
34.04935267,-118.37183144,apricot (Prunus armeniaca),5,6
34.04941161,-118.37195810,Mexican lime (Citrus x aurantiifolia),7,10
34.05518439,-118.36980664,olive (Olea europaea),9,11
34.24874002,-118.26985823,cherry plum (Prunus cerasifera),5,7
34.03632323,-118.45099387,allspice (Pimenta dioica),1,12
33.96709214,-118.41001435,orange (Citrus sinensis),12,4
34.05400585,-118.36890293,olive (Olea europaea),9,11
34.05396574,-118.36877178,olive (Olea europaea),9,11
34.05400943,-118.36894246,olive (Olea europaea),9,11
34.05264533,-118.32789933,lemon (Citrus limon),11,4
33.99407286,-118.42763992,edible loquat (Eriobotrya japonica),3,5
34.04224583,-118.37424880,cherry plum (Prunus cerasifera),5,7
34.04624328,-118.53880669,cherry plum (Prunus cerasifera),5,7
34.04625675,-118.53877525,cherry plum (Prunus cerasifera),5,7
34.08853162,-118.37325252,olive (Olea europaea),9,11
34.05263707,-118.32786699,edible loquat (Eriobotrya japonica),3,5
34.15103663,-118.53700916,olive (Olea europaea),9,11
34.21094556,-118.37916466,white mulberry (Morus alba),4,6
34.21033503,-118.37948149,guava (Psidium guajava),8,11
34.20807810,-118.38656030,edible loquat (Eriobotrya japonica),3,5
34.20813857,-118.38655927,edible loquat (Eriobotrya japonica),3,5
34.08042420,-118.28295841,avocado (Persea americana),10,5
34.18929417,-118.37916273,papaya (Carica papaya),1,12
34.08106585,-118.28272844,cherry plum (Prunus cerasifera),5,7
34.19179855,-118.38654601,white mulberry (Morus alba),4,6
34.08016721,-118.19213421,edible loquat (Eriobotrya japonica),3,5
34.08233850,-118.19822982,peach (Prunus persica),5,8
34.19176814,-118.38669940,olive (Olea europaea),9,11
34.11606502,-118.24012674,edible loquat (Eriobotrya japonica),3,5
34.13933549,-118.37729092,nectarine (Prunus persica var. nucipersica),6,8
34.11844354,-118.23573218,guava (Psidium guajava),8,11
34.11843469,-118.23575913,edible loquat (Eriobotrya japonica),3,5
33.99304129,-118.45989938,olive (Olea europaea),9,11
33.99163142,-118.46099227,cherry plum (Prunus cerasifera),5,7
33.74036401,-118.30222601,citrus (Citrus spp.),11,4
34.15727339,-118.42682121,edible loquat (Eriobotrya japonica),3,5
33.84016739,-118.30577258,edible loquat (Eriobotrya japonica),3,5
33.83909377,-118.30738749,white mulberry (Morus alba),4,6
34.08113208,-118.19540578,southern California black walnut (Juglans californica),9,10
34.11341132,-118.50040012,olive (Olea europaea),9,11
34.11333798,-118.50033724,olive (Olea europaea),9,11
34.11331924,-118.50032017,olive (Olea europaea),9,11
34.14396100,-118.38660654,cherry plum (Prunus cerasifera),5,7
34.14392972,-118.38660226,citrus (Citrus spp.),11,4
33.99405098,-118.45918936,cherry plum (Prunus cerasifera),5,7
34.12393425,-118.26084218,edible loquat (Eriobotrya japonica),3,5
34.21820776,-118.46609745,peach (Prunus persica),5,8
34.21828428,-118.46608984,apricot (Prunus armeniaca),5,6
34.08779068,-118.33338067,edible pear (Pyrus communis),8,10
34.08778595,-118.33379637,edible pear (Pyrus communis),8,10
34.08779186,-118.33360099,edible pear (Pyrus communis),8,10
34.08779068,-118.33389049,edible pear (Pyrus communis),8,10
34.13609880,-118.27005790,cherry plum (Prunus cerasifera),5,7
34.21829477,-118.46611646,apple (Malus domestica),8,10
34.26262435,-118.49254615,cherry plum (Prunus cerasifera),5,7
34.05094033,-118.19429105,guava (Psidium guajava),8,11
34.05862559,-118.50092114,orange (Citrus sinensis),12,4
34.08779068,-118.33350616,edible pear (Pyrus communis),8,10
34.08778949,-118.33370296,edible pear (Pyrus communis),8,10
34.26132948,-118.49255513,cherry plum (Prunus cerasifera),5,7
34.26225024,-118.49254705,cherry plum (Prunus cerasifera),5,7
33.99178346,-118.46200047,cherry plum (Prunus cerasifera),5,7
33.99194878,-118.46232902,cherry plum (Prunus cerasifera),5,7
33.99196060,-118.46235611,cherry plum (Prunus cerasifera),5,7
33.99175804,-118.46194486,cherry plum (Prunus cerasifera),5,7
33.99173912,-118.46190635,cherry plum (Prunus cerasifera),5,7
33.99133214,-118.46059768,cherry plum (Prunus cerasifera),5,7
34.07976619,-118.20161576,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.11305158,-118.25456045,olive (Olea europaea),9,11
34.08961257,-118.31223731,edible loquat (Eriobotrya japonica),3,5
34.11307152,-118.25453890,olive (Olea europaea),9,11
34.06881233,-118.20119102,cherry plum (Prunus cerasifera),5,7
34.18037780,-118.64073314,orange (Citrus sinensis),12,4
34.18034295,-118.64073673,lemon (Citrus limon),11,4
34.24380286,-118.43837535,guava (Psidium guajava),8,11
34.21045705,-118.40257742,lemon (Citrus limon),11,4
34.18119378,-118.40227894,orange (Citrus sinensis),12,4
34.18119556,-118.40219899,citrus (Citrus spp.),11,4
34.08580501,-118.26133147,cherimoya (Annona cherimola),11,3
34.09198603,-118.28175018,olive (Olea europaea),9,11
34.22665916,-118.41999706,white mulberry (Morus alba),4,6
34.22731947,-118.41939349,guava (Psidium guajava),8,11
34.09059955,-118.28254878,edible loquat (Eriobotrya japonica),3,5
34.17837299,-118.42617127,Chinese jujube (Ziziphus jujuba),8,10
34.17853132,-118.41030950,cherry plum (Prunus cerasifera),5,7
33.99427552,-118.45903958,cherry plum (Prunus cerasifera),5,7
33.99464190,-118.45857611,olive (Olea europaea),9,11
34.18751431,-118.41988182,orange (Citrus sinensis),12,4
33.84694367,-118.30673484,guava (Psidium guajava),8,11
33.98759713,-118.45617523,peach (Prunus persica),5,8
34.06437878,-118.18233883,pomegranate (Punica granatum),9,11
33.94127895,-118.24967845,edible fig (Ficus carica),6,9
33.84715370,-118.30674688,guava (Psidium guajava),8,11
33.84711495,-118.30674537,peach (Prunus persica),5,8
34.16583278,-118.42521689,cherry plum (Prunus cerasifera),5,7
34.16583228,-118.42533212,cherry plum (Prunus cerasifera),5,7
33.84689866,-118.30537103,avocado (Persea americana),10,5
33.84676202,-118.30436426,guava (Psidium guajava),8,11
33.84676493,-118.30421103,citrus (Citrus spp.),11,4
34.18542759,-118.41916970,apricot (Prunus armeniaca),5,6
34.18546181,-118.41917041,peach (Prunus persica),5,8
34.18968143,-118.42061062,lemon (Citrus limon),11,4
34.04093436,-118.34384955,edible loquat (Eriobotrya japonica),3,5
34.23994054,-118.49057599,cherry plum (Prunus cerasifera),5,7
34.24729387,-118.40799572,orange (Citrus sinensis),12,4
34.24740438,-118.40793933,orange (Citrus sinensis),12,4
34.16583217,-118.42541586,cherry plum (Prunus cerasifera),5,7
34.27139112,-118.41079562,guava (Psidium guajava),8,11
34.27133443,-118.41200865,white mulberry (Morus alba),4,6
34.27134680,-118.41201935,white mulberry (Morus alba),4,6
34.27136801,-118.41204288,white mulberry (Morus alba),4,6
34.27138370,-118.41206226,white mulberry (Morus alba),4,6
34.27428640,-118.41393278,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.27581508,-118.41591666,white mulberry (Morus alba),4,6
33.98707415,-118.45057557,cherry plum (Prunus cerasifera),5,7
33.98628664,-118.45160234,peach (Prunus persica),5,8
34.15549664,-118.48703012,cherry plum (Prunus cerasifera),5,7
34.15493343,-118.48220904,apple (Malus domestica),8,10
34.20750186,-118.53286052,edible loquat (Eriobotrya japonica),3,5
34.20608165,-118.53285625,peach (Prunus persica),5,8
34.21668464,-118.52380434,apple (Malus domestica),8,10
34.16583215,-118.42684935,cherry plum (Prunus cerasifera),5,7
34.16592965,-118.35649226,cherry plum (Prunus cerasifera),5,7
34.16592373,-118.35657988,cherry plum (Prunus cerasifera),5,7
34.20466707,-118.49466194,white mulberry (Morus alba),4,6
34.16578614,-118.35774574,lemon (Citrus limon),11,4
34.19581589,-118.49483326,guava (Psidium guajava),8,11
34.16583025,-118.42695907,cherry plum (Prunus cerasifera),5,7
34.21669014,-118.43280264,apple (Malus domestica),8,10
34.21658532,-118.43279757,edible loquat (Eriobotrya japonica),3,5
34.27150272,-118.41363955,Manila tamarind; guamuchil (Pithecellobium dulce),7,10
34.27086057,-118.41295544,white mulberry (Morus alba),4,6
34.16605985,-118.35555349,paper mulberry (Broussonetia papyrifera),4,6
33.99463034,-118.45854442,olive (Olea europaea),9,11
34.21792592,-118.58079013,citrus (Citrus spp.),11,4
34.16042025,-118.51164703,white mulberry (Morus alba),4,6
34.22587860,-118.47089875,guava (Psidium guajava),8,11
34.24830617,-118.47076929,apple (Malus domestica),8,10
33.99432534,-118.45900788,cherry plum (Prunus cerasifera),5,7
33.99504845,-118.45861337,cherry plum (Prunus cerasifera),5,7
33.99503223,-118.45862470,cherry plum (Prunus cerasifera),5,7
33.99500701,-118.45854107,cherry plum (Prunus cerasifera),5,7
